text,label,source
Ca thứ 34 ở phan thiết bình thuận nhé mọi người . Sợ quá rồi,safe,vihsd
nhanh thôi,safe,vihsd
Lưu Thanh Tâm Hãy bắt FPT đi,safe,vihsd
"Ông lân giỏi thật,,,, phỏng vấn mà mặt tỉnh như bơ",safe,vihsd
Cô kim chân thật dễ thương ghê,safe,vihsd
xin cánh tay của các anh em chưa xem tập nào như tao :((,safe,vihsd
ông chủ rồi🤣🤣🤣,safe,vihsd
Thúy Hiền trend kìa bạn🤣🤣,safe,vihsd
Nếu bò viên cá viên ăn nhiều ngán thì về việt nam há mồm ra bảo đảm dân vn sẽ biến cái lỗ mồm ông thành cái bể phốt. Và ông chỉ cần nhai thôi ko phải làm gì hết. 😁😁😁,hate,vihsd
cho nó tù đê,safe,vihsd
không có anh bọn em xem sờ trym làm saoooooooo 🤣🤣🤣,safe,vihsd
Khóc thét vì kh phân biệt được đâu là bố :)),safe,vihsd
Nguoi dan ba dai loan dau co hoi han gi.vua dut nghiep  phan to quoc.xong lai di khau chien tren mang xa hoi.tinh nao tat nay.dung rac cua xa hoi.nhin cai mo chui cua co ta nhu cai dit vit.qua ghe tom nguoi dan ba dai loan.dung nen lay quoc tich vn nua .,hate,vihsd
phồn hoa hay là đồng ruộng?,safe,vihsd
Lũ chó đói,toxic,vihsd
Tao vẫn đang trông ngày trở lại trường :)),safe,vihsd
Nghe hư cấu như thật ra nó rất hư ảo :))),safe,vihsd
Trần Tuấn Hiệp :))) mệt rồi,safe,vihsd
Hên quá mình méo ăn dc hải sản trừ Cá 😂😂,safe,vihsd
"Nói thật ngu thì chịu thôi :)) mua nước hoa thì tự phải tìm hiểu kỹ. Dior, chanel, versace, burberry,... toàn thương hiệu danh tiếng mà nghĩ sao 200,300k còn tặng kèm chai nước “bông” + freeship!!!!???? Mấy hãng ý nc hoa từ hàng rẻ nhất cũng toàn 1tr đổ lên chứ làm gì có chuyện cho ko tặng kèm như vậy ạ :)) tỉnh táo đi",safe,vihsd
Sống chậm thôi ae,safe,vihsd
Dương Dương tôi tkấy bạn hơi vô duyên roi đo...rũa ta coi chừng bạn ranh hết đo chỉ la hình bình luận chơi thoi ma làm quá,safe,vihsd
Tú Phạm trường hợp này cần cách li vĩnh viễn bạn ạ,safe,vihsd
dlv ?,safe,vihsd
Tao sẽ giết mày,violence,manual_augmentation
Nguyễn Tài vụ này em làm không đó?,safe,vihsd
Càng già thì con virut nó càng mê. Sức đề kháng yếu rồi dễ đi lắm. Mong bác yên nghĩ 1 người vì mọi người,safe,vihsd
Anri Nguyễn style này châu âu thôi..vN hiện tại nóng cm.. mún ở chùn.. kêu trùm 2_3 cái quần..😂😂😂,safe,vihsd
Ăn đủ đường,safe,vihsd
Ngô Kì Long thì sao ??,safe,vihsd
"Chua to chức dam cuoi voi nhu Quỳnh thi chết the nao được ,anh lan ky qua nhe,cu hoi hoài ke hoạch 9 nam tuong lai.......",safe,vihsd
Toàn thánh phán,safe,vihsd
Nguyễn Thanh xin vid vs bạn ơi,safe,vihsd
ko đc mô anh ơi,safe,vihsd
Không ngủ được nữa mới cay :)),safe,vihsd
Thích mấy bác chống Cộng này thật ^.^,safe,vihsd
Dạo này dịch căng đét,safe,vihsd
Về nhà giúp mẹ giúp cha,safe,vihsd
1 tỷ ko bằng miến dải chùi lozz của chị 3 =)),safe,vihsd
Cmt kiếm lại fan cứng :),safe,vihsd
Các qua lại bế lên nhà đá ngồi thì mới sáng mắt chưa của trúc nhân luôn,safe,vihsd
quả dày cá sấu made in cao bằng :v,safe,vihsd
Sam đuôi hình tam giác có gai so đuôi hình hình tròn trơn nhưng so vẫn chén ok nếu biết chế biến phải tuyệt đối bỏ ruột,safe,vihsd
Vloz,toxic,vihsd
Hi vọng Nhung mau khỏi và sớm đoàn tụ với tổ tiên !,hate,vihsd
Có giáo án ms tui idol của thầy =)),safe,vihsd
Ok a 😂😂,safe,vihsd
Abe chào cô lan chưa,safe,vihsd
"Người nhục phải là bọn chúng và bạn chứ tại sao lại là chúng tôi? Chúng tôi mua 1 vỉ trứng hay cái kẹo cũng phải ""bỏ ống"" cho các bạn 10% trong khi các bạn nhận tiền mà lại ko làm việc đàng hoàng còn quay lại hăm doạ bắt bớ chúng tôi thì hay ho chỗ nào",hate,vihsd
hẳn là thủy triều đỏ =)),safe,vihsd
Nứng quá đi được,nsfw,manual_augmentation
Ae ơi. Fan cứng r 🤣🤣🤣,safe,vihsd
"Troi oi,con duc rua nay no lam phuoc, ma cai mom no giog cai ham cau lau nam .doi k",hate,vihsd
Do Dat anh toàn đi lạc vậy !!!,safe,vihsd
"Chán sống quá, chết thôi",suicide,manual_augmentation
Chị đẹp và em hâm mộ chị và chị nói chuyện nge vui vẻ và dễ rằng rủi và,safe,vihsd
Vào đây nếu các cậu thích nhé :,safe,vihsd
Giá như không phải là ông già t ...,safe,vihsd
Hôm nay cũng là xức sắc luôn :)),safe,vihsd
Giống nhau thế. Có họ hàng gì không vậy ?,safe,vihsd
Vn sáng tạo nhỉ :v,safe,vihsd
@Anh Japan  Cứ ngồi đó chê người khác đi em. Quả báo cũng sẽ tìm đến em. Không sớm cũng muộn nha bé.💓,safe,vihsd
Hoàng tử của chị ơi :vvv,safe,vihsd
Quốc Cường đang rửa tiền tỷ ở Nga sao á.Tiền tỷ ở đây là tiền của Jack.T nghĩ vậy ai có quan điểm nào khác không?,safe,vihsd
Bui Thuy Trang trend rồi kìa,safe,vihsd
Ad à thanh phố hcm cái củ cải. Kêu sài gòn đi nghe cai tên éo ưa,toxic,vihsd
Kính anh đi em,safe,vihsd
Xin chào đồng chí Trung tá Trần Dần . Chúc đồng chí tiếp tục công tác tốt và hoàn thành nhiệm vụ nằm vùng tại California. Thân ái chào đồng chí.,safe,vihsd
Nghe có vẻ mina nhưng lại là abe :)),safe,vihsd
"Trăm năm Kiều vẫn là Kiều, Tộc trưởng vô đối là điều hiển nhiên!",safe,vihsd
Có trúng mà tại thằng kia tool vs cả khẩu này k đau chứ để AK x6 của anh chip là chết rồi :))),safe,vihsd
Thế có tắm trước đó ko?,safe,vihsd
Phan Nguyễn Hoàng Trinh nó giống như kiểu ngộ sát vs cố ý sát hại í,safe,vihsd
Test thị lực không cacban.,safe,vihsd
Mẹ làm cx nói k làm cx nói:)) mai đại hội r đấy sủa đi:)),toxic,vihsd
Ma ba ơi con khổ quá ma giúp con đi,safe,vihsd
Lúc nào đi gank cũng đem giáo án nâng cấp băng giá cả,safe,vihsd
Xin được gởi lời chào tới Hổ ca ca. Tấc nhiêng Hổ ca ca luôn luôn là idol trong lòng em. Tấc nhiêng Hổ ca ca hiện nay đang là danh hài ăn khách nhất trên du tu be. Tấc nhiêng Hổ ca ca cũng là nhân vật phản diện đáng iêu nhất hệ Mặt Trời. Tấc nhiêng Hổ ca ca có súng nhưng vô hại 😄😄😄,safe,vihsd
Anh 3 oi.anh lam gi co LON ma chui.hahaha,hate,vihsd
Ả Ả Ả...,safe,vihsd
Riêng chú a cho nghỉ m2/9 dài dài yên tâm. Để đi xả stress...,safe,vihsd
không liên quan lắm ! xl quá trời quá đất à,safe,vihsd
Bọn cấp cao nó bắt đi chứ có muốn đi đâu sợ bỏ mẹ ra,hate,vihsd
Sao căn vậy,safe,vihsd
Còn lâu mới ngủ,safe,vihsd
Linh Chi bạn chỉ cần nghe lại các bài hoaprox thôi thì bạn sẽ hiểu bài này nó dở cỡ nào bài hồng nhan nhạc nó ăn nhập với bài chứ không như bài này. Lệch hoàn toàn phần beat và lời,safe,vihsd
facebook mình bị lỗi hay sao ấy????,safe,vihsd
Chị xinh thế...Chị chửi vẫn xinh..,safe,vihsd
"Nhìn cái mỏ nó kìa , già lớn rùi hok phải chửi lộn là hay ,",hate,vihsd
Quang Hung Vu bên đấy bảo cách ly tại nhà bệnh tự khỏi =))))))))),safe,vihsd
👍👏,safe,vihsd
Vl. bỏ 33 giây cuộc đời ra để cười. tốn thời gian mà đéo đc cl gì,toxic,vihsd
😗💛,safe,vihsd
Châu ơi em sắp chết luôn ời,safe,vihsd
phim càng rì viu lắm thì càng ko xem,safe,vihsd
Nguyễn Tường Hải Âu chọi tui bà làm trend này từ lúc mới đẻ,safe,vihsd
Võ Thị Quỳnh kk. Kệ lun. Chẵng lẽ cả đời k dài ra tóc đen 😂😂,safe,vihsd
Đăng ký ở đâu ạ,safe,vihsd
Diễm Thúy đột quỵ á :))),safe,vihsd
"thay mặt toàn thể chị em cám ơn thầy chúc thầy nhiều sức khỏe , khi nào xóa kênh thầy ơi",safe,vihsd
đợi đồng chí sống sót mở họp báo và nói thật lòng đống ý ấy cái đã,safe,vihsd
Phạm Quỳnh Chi 😂 ra thế,safe,vihsd
"Chu Gia Bảo chưa đi làm à??? Nghỉ phép thì Việt Nam mình cũng có, 1 năm tuỳ công ty 14 hoặc 15 ngày nghỉ phép (annual leaves). Nghỉ như này vẫn được tính lương như thường.",safe,vihsd
Linh Pham Thi để con sắm cho mẹ 1 cây😂,safe,vihsd
Pha đầu 2 light pha cuối ba light,safe,vihsd
Dân miền Tây thiệt tình qua từng câu nói... :3,safe,vihsd
"Thôi xong tóc a chí tôi, nay làm vlog đưa djchip đi cạo đầu đi anh 😂😂😂🤣🤣🤣",safe,vihsd
Đợi tao đập mặt mày cho biết tay,violence,manual_augmentation
"Nguyễn Hoàng thì bạn nó bị cả Việt Nam chửi r, nó thấy thế phải ngoan chứ",safe,vihsd
PHAN Ơ VN ..ĐANG ĐƠI TRÂN DÂN VÊ VN...,safe,vihsd
Có ai đó hỏi tôi những điều này và tôi đã trả lời tương tự :)),safe,vihsd
Nhận ord tìm đồ qua ảnh tiktok doyin phim ảnh,safe,vihsd
Nam Đoàn ơ tưởng kris cho nổ chết cả 2,safe,vihsd
Hay lắm a ơi,safe,vihsd
"Hahaha mac cuoi thiet, hui xi lip o moi roi khung luon hahaha chui mà mac cuoi thiet.",safe,vihsd
Cô MH là đàn ông hay đàn bà vậy mn ?,safe,vihsd
À thì ra người Nhật cũng chẳng hợn Võ Hồng Tâm,safe,vihsd
co oi co phuc hau wua,safe,vihsd
Cảm nhận riêng là tao thấy cái bài này nó chả đặc sắc gì mấy! Chắc tại gu nhạc tệ,safe,vihsd
Ôi tuổi thơ,safe,vihsd
Ổng ráng nín kìa =)),safe,vihsd
Đc anh ưi,safe,vihsd
Tóc của đì trây chíp 🤣🤣,safe,vihsd
Nguyễn Đức nhìn dị vcđ ra đẹp đ đâu,safe,vihsd
Lại đc xem tấu hài,safe,vihsd
chẳng ra gì?,toxic,vihsd
Phương Thảo nom có như thằng trẻ trâu ở quê không,hate,vihsd
"Được ạ, nghe dễ ngủ :v",safe,vihsd
"Đề nghị Anh Dần hát lại bài Cớ sao buồn này Kim ! Rất nhiều người người hâm mộ,tôi sẽ lo bản quyền tác giả !!!!!!!!!!!!!!",safe,vihsd
Sống chậm thôi là cái gì vậy ???,safe,vihsd
Chán !,safe,vihsd
HIỆN TẠI TRƯỜNG ĐẠI HỌC SƯ PHẠM TPHCM ĐÃ XÓA BÀI POST NGHIÊM CẤM HỌC SINH CHIA SẺ NHỮNG VẤN ĐỀ VỀ HK. HÌNH ĐƯỢC CHỤP CÁCH ĐÂY 2 NGÀY TRONG MỘT BÀI POST ĐÃ BỊ XÓA,safe,vihsd
Sống nhanh lên🤣,safe,vihsd
Thi hành án tử thì khác gì cái thoòng treo trên cổ chúng nó... mẹ tổ cha bọn tham nhũng,hate,vihsd
nhìn ngon wa,safe,vihsd
"Nhật theo TBCN thì bị nhồi sọ tư tưởng Phát xít ( may mà Phát xít là đứa con của TBCN sinh sản ra chứ ko phải XHCN :3 ), Nhật ăn 2 trái bom nguyên tử của Mỹ thì yêu thương sao được lúc bấy giờ! Ném trái lựu chết 2 3 thằng Mỹ bị tố là khủng bố. Mỹ ném 2",safe,vihsd
Ông Tuân dễ thương quá. Cười suốt như đc mùa🤣,safe,vihsd
"Cho em ké tý ạ. Ai bị đa nang buồng trứng, vô sinh hiếm muộn, tắc vòi trứng, đau bụng kinh, kinh nguyệt k đều, tắc kinh, vô kinh, viêm nhiễm, nấm ngứa,... Con trai tinh trùng yếu , yếu sinh lý ib em tư vấn nhé. Đảm bảo 1 người khoẻ 2 người cùng vui ❤️0984888291",safe,vihsd
Làm ơn trong nhà đừng đi đâu nữa nha trời rửa tay này kia nữa nha. Bình Trúc,safe,vihsd
@Pham Cuong đmm,hate,vihsd
Chờ đợi 17 nồi bánh chưng mới đc fan cứng nên cmt cho kh mất chứ ko biết chơi GA,safe,vihsd
Bai nay ko hay,safe,vihsd
Đúng cmn rồi còn dề,safe,vihsd
"quá tội ,oan quá",safe,vihsd
Năm nay chuyển thành táo vi hành,safe,vihsd
Tộc trưởng mặc dù dag rất bận nhưng vẫn ra chụp 1 tấm vs các fann,safe,vihsd
Cho mình xin đc nhé,safe,vihsd
t thiết nghĩ chỉ đồng loại là không ăn nhau thôi chứ j ăn đc cứ ăn.. còn ba má nào lên án thì cứ cầm bảng biểu tình đứng trước qán thịt chó la ó xem sao (((((:,safe,vihsd
tay trắng :((,safe,vihsd
lại đêu,safe,vihsd
Chào Chị ạ,safe,vihsd
💆🏻‍♀️,safe,vihsd
Duy Linh mình ra sân bay đi mà gặp 10 thằng tây thì chỉ 2 người tây chiệu đeo khẩu trang thôi 😂,safe,vihsd
Phi Hùng uhm rồi ko bik tiếp xúc ai rồi lây ai nữa ko,safe,vihsd
Tuong Vi Nguyen Thach :)),safe,vihsd
Quả tóc thương hiệu vler anh ơi :v,safe,vihsd
"Khanh Pham dốt nát kèm nghe bọn ngu 3/// dẻo mồm tiêm nhiễm thì ra thành cái loại như này đó bạn. Có khi mấy đứa 3/// nó tự làm mình nhiễm rồi về VN để lây lan cho dân chúng, sau đó nó đăng tin đăng bài nói nhà nước vô dụng này nọ, gây ra bạo loạn lật",hate,vihsd
Chẳng thể nói ra 🙃,safe,vihsd
"Tụi nó cho con cháu sag nc ngoài hết r nhá , chúng nó k quan tâm",safe,vihsd
Giết mày rồi phi tang,violence,manual_augmentation
Dung Junn chuẩn đấy chị. Buồn cho nữ chính :<,safe,vihsd
Một từ miêu tả phim này...,safe,vihsd
Túng sói: bố mẹ tôi ngày xưa chụp hình vẫn ko quên quảng cáo thương hiệu các ông ạ,safe,vihsd
Nhanh còn về livestream đii ông già mệt ghê :))),safe,vihsd
vào r chứ sắp à,safe,vihsd
Ông già đi nghỉ dưỡng còn thằng con ở nhà cật lực làm việc,safe,vihsd
Hoàng Ngọc Hòa sũa cc,hate,vihsd
Tưởng hắn fan Real,safe,vihsd
Nguyễn Đức sr đùa vui thôi k nên phân biệt,safe,vihsd
Chu Gia Bảo đây nó mà là nghỉ phép à 🙂🙂,safe,vihsd
Quang Luật nghe vẻ ổn bạn êiiiii😂,safe,vihsd
nó là beat free trên youtube.,safe,vihsd
Chị là người khẩu xà nhưng tâm phật. Chấp nhất gì vs cái thứ đó chị ơi,safe,vihsd
Phim dở vl ạ hihi. Nữ chính đơ hơn nữ phụ,toxic,vihsd
Sời đcm nhìn quả mãnh thú chất ko?🙂,toxic,vihsd
Khốn kiếp,safe,vihsd
10:59,safe,vihsd
"Trần dần Numbers One , cảm ơn anh Lân phố Bolsa",safe,vihsd
Biết là đẹp rồi 🤣 muốn đi làm nhưng mà tiền kg có chị iu ui 😂🤣,safe,vihsd
Mưa gió bão bùng:),safe,vihsd
nhìn quả mắt không yêu thương nổiiii,safe,vihsd
em đang tìm gấu áo xanh AD ơi =)),safe,vihsd
"đồng hóa từ từ, ai cũng nhìn ra, trừ 3 triệu con bò :v cơ mà ai cũng sợ bóc lịch nên thôi cam chịu vậy :V",hate,vihsd
:) ổng chửi đảng CS giữ lắm mà ta ? Sao giờ quay 180 độ vậy ta ?,safe,vihsd
mọi chuyện có abe lo hết,safe,vihsd
Thiết nghĩ không phải vì chúng ta cảm phục Phan Anh mà chúng ta chối bỏ công lao và sự cống hiến của những người khác. Theo tôi những bài viết ntn chỉ mang tính chia rẽ và gây hấn chứ k hề có tinh thần xây dựng,safe,vihsd
Và từ đó ko ai thấy anh độ nữa,safe,vihsd
Dương =)) Làm gì kệ mẹ bạn,hate,vihsd
tình hình tham nhũng đang ổn định :3,safe,vihsd
Anh chả dùng chị Trang như phá rồi. Mà vẫn cãi được,safe,vihsd
Kết thúc cuộc đời thôi,suicide,manual_augmentation
Dồi ôi mới 3 phút,safe,vihsd
Tất nhiên hoài,safe,vihsd
Buồn anh tôi :(,safe,vihsd
"Sang động viên đi a ơi, còn ngày cuối à, cố gắng để còn đi Thái nữa anh, RF vô địch :))",safe,vihsd
Cái mỏ con linh cá lóc ni giống như cái đít vịt,hate,vihsd
"xuất phát điểm khác nhau, con đường đi khác nhau, trở ngại khác nhau. Nỗ lực thì hết sức cũng chỉ đc gần bằng đứa sinh ra ở vạch đích thôi",safe,vihsd
ông là bố hay là con tôi đây,safe,vihsd
Cười xỉu luôn,safe,vihsd
Hoàng tử lợn nè m.. Phước Trương Hồng,safe,vihsd
Ly Ly up lên liền 😉,safe,vihsd
Nguyễn Trang Trà Nguyễn Chu Thuỷ t ko biết phải nói gì trong thời điểm này😶😶😶,safe,vihsd
Phan Đình Nguyễn con mắt cát không👀,safe,vihsd
người sản xuất iphone idol anh độ rồi :v,safe,vihsd
Ăn điêu nói hớt quen.,toxic,vihsd
Giả bộ chửi chửi xong cho tiền tụi nó nữa àh.,safe,vihsd
Nhảy lầu cho xong đời đi,suicide,manual_augmentation
Nhật Quang ?,safe,vihsd
Đảng đã cho ta mùa xuân :v,safe,vihsd
@Lucky Lucky sao bạn bt bạn nghe mik ns coi,safe,vihsd
Đùa t 20 tỉ t làm cho vẫn dư tiền ăn chơi,safe,vihsd
Ba gà,hate,vihsd
T ở Nguyễn Trãi nói tiếng Anh sao cho sang h 🙄🙄,safe,vihsd
Chị còn có người cho lại còn e bị giực luôn mấy người sắp chết luôn tiền đâu mà bù vô,safe,vihsd
*ĐÚNG NÓ..,safe,vihsd
Em xl Nhờ ad chút ạ 😊,safe,vihsd
Đm abe giống bóng vcccc,hate,vihsd
"Nó chửi như vậy mà vẫn là  "" cô Linh"" cơ à ? Không có lòng tự trọng sao ?",safe,vihsd
Lại ns ý đây mà >|,safe,vihsd
Chị trông phúc hậu quá,safe,vihsd
15/5 mở nắp quan tài,safe,vihsd
lolzzzz,toxic,vihsd
Xin fb chị này ạ,safe,vihsd
K thể nói ra rằng tôi đag rất k ổn...😓,safe,vihsd
Xã hội... À mà thôi.,safe,vihsd
Dem me minh ra lam tro cuoi   noi tuc tieu khg hay dau,safe,vihsd
Ngầu quá thầy ơi,safe,vihsd
ghép ảnh lỗi vl,toxic,vihsd
ăn bẩn ko chừa thứ gì kể cả bê tông.,toxic,vihsd
khó ngủ quá 😴,safe,vihsd
T đã kêu dán lỗ đít lại mà vẫn đéo hiểu :),toxic,vihsd
KHOÁI GHÊ,safe,vihsd
"Đúng tên rồi đó, đây đéo phải Sài gòn :)",safe,vihsd
Tình yêu vĩnh cửu đấy :)),safe,vihsd
Yêu chị ..😘😘,safe,vihsd
Độ sa,safe,vihsd
Đức Vương việc nhẹ lương cao lại thỏa lòng mong ước,safe,vihsd
Chị ba ơi em khổ quá,safe,vihsd
Đúng ngay cái ngày chơi gặp bọn trẻ trâu phá game :v :v,safe,vihsd
Chị 2 của thằng phúc ox đó bà con... Cho em lạy chị 1 lạy,toxic,vihsd
Dan ong hay dan ba vay,safe,vihsd
Con bướm sdi :,safe,vihsd
Chỉ cho một chieu the máy bay riêng trở quá Italy o cho thoi mái,safe,vihsd
chịu luôn haha,safe,vihsd
đây bạn :))),safe,vihsd
Mẹ cái thằng não chó.... dân ta nghèo mới mới làm vậy! Địt mẹ mày biết cái lồn gì mà phán? Pape ngày càng xàm lồn,hate,vihsd
liệt dương luôn thì còn làm ăn được gì nữa,safe,vihsd
Tất cả là từ ý thức như đb của mấy người này mà ra thôi.,hate,vihsd
oke chú độ ơi,safe,vihsd
Chị Hậu ơi chị về thay hộ em cái quần với !,safe,vihsd
7 pút 45 giây tới 50 giây cười ỉa,safe,vihsd
An Hoai Ho về dẫn đi ăn nhéee,safe,vihsd
Nguyễn Bình có cả hậu hoàng,safe,vihsd
Ngọc Diễm,safe,vihsd
tộc này là chất lừ :)),safe,vihsd
nhìn có vẻ mắt iphone nhưg thật ra là mắt mixi 🤣,safe,vihsd
Cực kỳ thuyết phục!,safe,vihsd
Bảo sao e lại thích anh 😍😍😍😍,safe,vihsd
Thầy sống ảo vl,safe,vihsd
Lương 7-8 triệu được ăn mì tôm Thái đã là cả 1 giấc mơ :'(,safe,vihsd
🤣🤣🤣 nước cống với nước suối,safe,vihsd
Thương cô Minh Hiếu ♥️,safe,vihsd
Âm khí bao trùm nghị trường ảnh dưới !,safe,vihsd
"Khi 2 đứa tự tin về tài chính không phụ thuộc bome , khi đủ khả năng lo cho gd của mình , nếu còn bên nhau thì cưới thế th",safe,vihsd
Xã hội bây giờ..công an làm bố đời thiên hạ..chánh án chịt nhau trong cơ quan..dân oan bị cướp đất...đậu xanh rau má...đất nước đáng sống..,hate,vihsd
Phạm Văn Lộc oker lộc,safe,vihsd
sao biết tao? ko lẽ đi mua dâm phải trình báo? cái này chỉ thống kê số bắt được thì phải,safe,vihsd
Chị Mỹ Duyên tốt quá,safe,vihsd
Cực kì thuyết phục 😆😆,safe,vihsd
Cs muk,safe,vihsd
Cao bằng :)),safe,vihsd
Luv,safe,vihsd
Lỗi này là do lửa cháy to quá nhé.,safe,vihsd
Thêm cả giàn nhạc tang kèm remix nữa cho vui tai ~~,safe,vihsd
Ông MC kiểu như ổng cố nhịn cười,safe,vihsd
Ai khóc cùng ko nào,safe,vihsd
Đó t nói có sai đâu,safe,vihsd
Ê Dương Hân Tiên nguyễn à,safe,vihsd
Sđt con nè cô 3  0847403176,safe,vihsd
Sục cặc cho anh đi,nsfw,manual_augmentation
Chui hay qua em oi,safe,vihsd
"Xóa bài là đúng thôi,(ko thì các ông lãnh đạo bị lôi cái đuôi ra), có quỹ xóa đói giảm nghèo có mà",hate,vihsd
"Tui cũng dính 1 lần, mới chạy xe có 5p về mất tiu mùi",safe,vihsd
Chất quá anh Độ ơi! Cảm ơn anh Viet Mai Tran,safe,vihsd
Trần Nguyễn Trà My Chị Nhung ơi là chị nhunggg,safe,vihsd
Mới gia nhập clb trộm dog hả a?,safe,vihsd
Bài nào cũng cmt nhưng vẫn đ đc fan cứng 🤦‍♀️,toxic,vihsd
Đồng cảm xúc :)) nghe không hay như mấy bài trước :)),safe,vihsd
Mệt mỏi ...,safe,vihsd
vl thế mà vn mình cứ tự nhục... thôi giờ mình thấy bọn nó còn biến thái hơn mình,toxic,vihsd
"Pewpew đã nói : không có ba mẹ nào ngăn cản đam mê của bạn cả, nhưng chỉ sợ bạn chết đói vì cái đam Mê đó thôi.",safe,vihsd
Kết thúc cuộc đời thôi,suicide,manual_augmentation
Đã xem,safe,vihsd
Nhung loi phat bieu cua bac ! Nhung nguoi dan chung ta duoc nghe cung bot hoang mang va them phan rat yen tam😊😊,safe,vihsd
Nếu anh quang còn tồn tại thì rep cmt e dc k ???,safe,vihsd
anh đen lắm :)),safe,vihsd
"Ai cũng muốn trở lại làm những đứa trẻ .Dễ hiểu thôi. Cứ càng lớn thì người thân của bạn sẽ lần lượt ra đi....Mất mát không? Đau khổ không ?Nên chỉ có quá khứ.Chỉ có tuổi thơ .Chỉ có những điều đã cũ mới khiến tâm hồn bạn bình thản , mới giúp mọi ng sống đúng với những xúc cảm của cuộc đời.Không toan tính.Không dối trá.Không thị phi",safe,vihsd
Đm cái con nhà quê nhiều tham vọng !! Sủa ít thôi .,hate,vihsd
Qá dễ thương,safe,vihsd
Nói ng ta đã ròi nói em honk có nói :)),safe,vihsd
Em luyện phụ hồ mấy tuần nay cho quen rồi =))),safe,vihsd
Nguyễn Thị Luận Nam Định cũng vậy🙂,safe,vihsd
Một thanh niên lương 7-8 tr 1 tháng cho hay 🤣🤣🤣,safe,vihsd
Quách Trúc ko lẽ h tao lại ngoèn rủa hả Trúc =)),safe,vihsd
Thôi tốt nhất k nên ăn,safe,vihsd
Tóc tôi lúc này,safe,vihsd
Si Quoc Huynh nói thật chứ từng thấy hình nhưng mà không biết ông là CEO của apple 🤣🤣,safe,vihsd
"ôi làm sao , làm sao , chả làm sao cả anh ơi :v haha",safe,vihsd
Ai thích bé này hơm :)))),safe,vihsd
Đệ nhất cuốc sư thích mì gói hử.thật giản dị.,safe,vihsd
ok anh êiiii,safe,vihsd
oki =))),safe,vihsd
Treo cổ cho xong,suicide,manual_augmentation
lý do RF bắn hay là đây chứ đâu,safe,vihsd
Võ Thị Quỳnh uốn zs nhuộm nè. Hy vọng là đừng giống trên kia 😭😭,safe,vihsd
có cl bố mày tin ấy,toxic,vihsd
cười k nhặt đc lồn luôn ấy. á mà mình làm éo gì có lồn nhể😂😂😂😂,safe,vihsd
"HL sao không chịu đem tấm bằng khen NSƯT ra khè lại đám Cu Vẹm kia vậy cà, dù sao đi nửa tấm bằng khen cũng do đảng và nhà nước cấp cho mà. Còn nếu dám chịu chơi nữa thì diễn kịch với tựa đề đừng tin những gì Cu Vẹm nói, mong ra khi về mỹ có thể xin welfare như lúc ban đầu khi mới tới mỹ diện H.O",hate,vihsd
Tiên tri đâu cân ăn,safe,vihsd
Đất nước ta chịu nhiều thiệt thòi vì trả qua nhiều cuộc chiến tranh liên miên,safe,vihsd
Huỳnh Châu chết cdm thầy rồi,hate,vihsd
A việt khè cái sợ lun à :)),safe,vihsd
Cũng có thế nói là mất hết =)),safe,vihsd
Bị cô lập thì về đây với em nè abe em dẫn abe đi chơi gái nè . Bao ngon,safe,vihsd
Chúc abe 20/10 vui nha,safe,vihsd
Cực kì....,safe,vihsd
Trung ám ảnh,safe,vihsd
Từ Tây phải về Việt Nam nhà mình chữa 🤣🤣🤣,safe,vihsd
HM NH Facebook not Fb,safe,vihsd
đợi ei,safe,vihsd
"K phải Táo mọi năm rồi, ngọc hoàng vs cô Đẩu đâuuuuu",safe,vihsd
B52 😄,safe,vihsd
Hoàng Xuân Tâm sơn tùng nè :),safe,vihsd
Trường Giang ý mình là họ đều không có ý thức như nhau cả ..biết mình có mang bệnh trong ng mà chẳng chịu đi cách li rồi mang mầm bệnh trong người đi lây sang cho ng khác tội cho ng ta lắmm,hate,vihsd
Ngứa mắt vc :v,toxic,vihsd
Cây ATM lúc này....,safe,vihsd
Có ai tới đây chỉ để xem idol tấu hài không :)),safe,vihsd
Aba nhớ đem con này ra thế giới nhé abe,safe,vihsd
chỉ đứng dẩy là thành ca sĩ đc rồi. Thế mà đợt trước a Bảnh về đội chắc giờ làm ca sĩ nổi tiếng đéo phải đi tù ý nhờ,toxic,vihsd
Tự làm mình hoang mang,safe,vihsd
kkkk anh tôi,safe,vihsd
"- Lê Hoàng Trần sông ảo riết qen r à, ns nge ngon lắm",safe,vihsd
Chi e thich chi . Chi dep,safe,vihsd
top 1 ez,safe,vihsd
Chờ tao chặt đầu mày,violence,manual_augmentation
tui cũng ko thích bài này lắm nhưng cũng ủng hộ đc 3 view rồi :v,safe,vihsd
Dit me vao long tot cho de cua may a,hate,vihsd
Nguyễn Trung Sâu Bi Hồng Thắm Ngô Thị kiếm tiền đi du lịch này,safe,vihsd
Đánh răng 3 phút đến từ vị trí của Quang ngọc trinh =)),safe,vihsd
nghe có vẻ iphone 11 nhưng lại rất độ mixi =))))),safe,vihsd
Rồi chị mi choàng vai bá cổ ny chị lê kìa 🤣🤣🤣🤣 ai ngờ đâu họ về nyc mà thôi,safe,vihsd
Người tốt thì ko ai chơi,safe,vihsd
Chi oi chi giau qua cho bon em tiên di,safe,vihsd
